stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code
de:08417:30430,Onstmettingen Hohbergplatz,48.274823,9.007928,,,,
de:08417:30431,Onstmettingen Nägelestraße,48.285572,9.001712,,,,
de:08417:30432,Onstmettingen Nägelehaus,48.304457,8.994022,,,,
de:08417:30433,Onstmettingen Ph-G-Schaudt-Str,48.284765,8.998819,,,,
de:08417:30434,Onstmettingen Rathaus,48.284693,9.001658,,,,
de:08417:30435,Onstmettingen Th.-Mann-Str.,48.281023,8.999691,,,,
de:08417:30436,Onstmettingen Rosensteinstr.,48.274135,9.013462,,,,
de:08417:30437:0:1,Ostdorf Kühler Grund,48.318736,8.860919,,,,
de:08417:30437:0:2,Ostdorf Kühler Grund,48.318659,8.861018,,,,
de:08417:30438,Ostdorf Lamm,48.302880,8.837293,,,,
de:08417:30439:0:1,Ostdorf Rathaus,48.301476,8.842674,,,,
de:08417:30439:0:2,Ostdorf Rathaus,48.301440,8.842324,,,,
de:08417:30440:0:1,Ostdorf Waaghäusle,48.303101,8.841974,,,,
de:08417:30440:0:2,Ostdorf Waaghäusle,48.303011,8.842135,,,,
de:08417:30441,Ostdorf Neue Balinger Str.,48.299510,8.844776,,,,
de:08417:30443:0:1,Pfeffingen Lamm,48.253199,8.965438,,,,
de:08417:30443:0:2,Pfeffingen Lamm,48.253157,8.965411,,,,
de:08417:30444,Pfeffingen Margrethauser Str.,48.246996,8.969534,,,,
de:08417:30445,Pfeffingen Mühle,48.249544,8.968214,,,,
de:08417:30446,Pfeffingen Schule,48.252410,8.968618,,,,
de:08417:30449,Rangendingen Fleischäcker,48.377436,8.878903,,,,
de:08417:30450,Rangendingen Rößle,48.380801,8.886755,,,,
de:08417:30451,Rangendingen Schule,48.378211,8.886638,,,,
de:08417:30456,Ringingen Schule,48.323109,9.102189,,,,
de:08417:30457:0:1,Rosenfeld Isinger Weg,48.287245,8.733223,,,,
de:08417:30457:0:2,Rosenfeld Isinger Weg,48.287299,8.734014,,,,
de:08417:30458:0:1,Rosenfeld Burg,48.294376,8.748495,,de:08417:30458_Parent,,
de:08417:30458:0:2,Rosenfeld Burg,48.294591,8.748522,,de:08417:30458_Parent,,
de:08417:30458:0:3,Rosenfeld Burg,48.293659,8.748055,,de:08417:30458_Parent,,
de:08417:30458:0:4,Rosenfeld Burg,48.293605,8.748171,,de:08417:30458_Parent,,
de:08417:30458_Parent,Rosenfeld Burg,48.294023,8.748701,1,,,
de:08417:30459:0:1,Rosenfeld Lindenstraße,48.290862,8.719605,,,,
de:08417:30459:0:2,Rosenfeld Lindenstraße,48.290862,8.719605,,,,
de:08417:30462:0:1,Rosenfeld Taugstein,48.286486,8.718051,,,,
de:08417:30462:0:2,Rosenfeld Taugstein,48.286361,8.718042,,,,
de:08417:30463:0:1,Rosenfeld West/Gewerbegebiet,48.286959,8.712014,,,,
de:08417:30463:0:2,Rosenfeld West/Gewerbegebiet,48.286911,8.712014,,,,
de:08417:30466,Salmendingen Kornbühlhalle,48.359198,9.118529,,,,
de:08417:30468,Schlatt Bundesstraße,48.343414,9.026164,,,,
de:08417:30470,Schlatt Turnhalle,48.344936,9.025113,,,,
de:08417:30471,Schlatt Ziegelei,48.348226,9.024412,,,,
de:08417:30475,Schömberg Ratshausener Str.,48.204542,8.762491,,,,
de:08417:30476:0:1,Schömberg Wellendinger Str.,48.204386,8.759778,,,,
de:08417:30476:0:2,Schömberg Wellendinger Str.,48.204386,8.759778,,,,
de:08417:30477:0:1,Schömberg Sportplatz,48.200907,8.757182,,,,
de:08417:30477:0:2,Schömberg Sportplatz,48.200907,8.757182,,,,
de:08417:30478:0:1,Schörzingen Rathaus,48.179198,8.746222,,,,
de:08417:30478:0:2,Schörzingen Rathaus,48.179198,8.746222,,,,
de:08417:30479:0:1,Schörzingen Schule,48.180294,8.744021,,,,
de:08417:30479:0:2,Schörzingen Schule,48.180294,8.744021,,,,
de:08417:30480:0:1,Schörzingen Weilener Straße,48.185038,8.745315,,,,
de:08417:30480:0:2,Schörzingen Weilener Straße,48.185038,8.745315,,,,
de:08417:30481:0:1,Schörzingen Wilflinger Straße,48.174107,8.743815,,,,
de:08417:30481:0:2,Schörzingen Wilflinger Straße,48.174107,8.743815,,,,
de:08417:30486:0:1,Stein Ortseingang,48.373062,8.949484,,,,
de:08417:30486:0:2,Stein Ortseingang,48.373002,8.949601,,,,
de:08417:30487:0:1,Stein Rathaus,48.372155,8.941597,,,,
de:08417:30487:0:2,Stein Rathaus,48.372107,8.941561,,,,
de:08417:30490:2,Stetten Bahnhof,48.353814,8.808745,,,,
de:08417:30491,Stetten Schule,48.357449,8.819390,,,,
de:08417:30491:0:1,Stetten Schule,48.357491,8.819498,,,,
de:08417:30491:0:2,Stetten Schule,48.357449,8.819390,,,,
de:08417:30492:0:1,Stetten Sonne,48.357186,8.816839,,,,
de:08417:30492:0:2,Stetten Sonne,48.357222,8.816866,,,,
de:08417:30493,Stetten Sägewerk,48.354548,8.816470,,,,
de:08417:30493:0:1,Stetten Sägewerk,48.354441,8.815788,,,,
de:08417:30493:0:2,Stetten Sägewerk,48.354375,8.815869,,,,
de:08417:30494,Ebingen Fr.-Haux-Str. 34,48.208834,9.043304,,,,
de:08417:30496:0:1,Straßberg Böttcher,48.183002,9.092918,,,,
de:08417:30496:0:2,Straßberg Böttcher,48.182870,9.092891,,,,
de:08417:30497:0:1,Straßberg Untere Brücke,48.176113,9.092011,,,,
de:08417:30497:0:2,Straßberg Untere Brücke,48.176323,9.092136,,,,
de:08417:30498,Straßberg Schule,48.175305,9.090250,,,,
de:08417:30500,Heselwangen Hohe Str.,48.275367,8.886862,,,,
de:08417:30501,Tailfingen Auf Stiegel,48.262093,9.001838,,,,
de:08417:30502,Tailfingen Bauernscheuer,48.254210,9.012519,,,,
de:08417:30503,Tailfingen Ob der Steige,48.249233,8.998388,,,,
de:08417:30504,Tailfingen Luisenstr.,48.264000,9.011234,,,,
de:08417:30505,Tailfingen Blume/Post,48.249060,9.019247,,,,
de:08417:30506,Tailfingen Braunhardsbergstr.,48.251482,9.004290,,,,
de:08417:30507,Tailfingen Bäckerstraße,48.259294,9.004344,,,,
de:08417:30508,Tailfingen Charlottenstraße,48.260406,9.014064,,,,
de:08417:30509,Tailfingen Uhlandplatz,48.253044,9.015771,,,,
de:08417:30510,Tailfingen Dr. H.-Bizer-Straße,48.258403,9.022804,,,,
de:08417:30511,Tailfingen Dreherstraße,48.260173,9.007290,,,,
de:08417:30512,Tailfingen Eisenbahnunterf.,48.254515,9.019993,,,,
de:08417:30513,Tailfingen Mitte,48.256489,9.016624,,,,
de:08417:30513:0:1,Tailfingen Mitte,48.256489,9.016624,,,,
de:08417:30513:0:2,Tailfingen Mitte,48.256327,9.016840,,,,
de:08417:30514,Tailfingen Emil-Mayer-Straße,48.265717,9.005754,,,,
de:08417:30516,Tailfingen Naturbad,48.267827,9.005108,,,,
de:08417:30517,Tailfingen Friedhof,48.264831,9.010803,,,,
de:08417:30518,Tailfingen Goethestraße,48.253050,9.017783,,,,
de:08417:30519,Tailfingen Heubergstraße,48.260251,9.001928,,,,
de:08417:30521,Tailfingen Johs.-Schmid-Straße,48.258050,9.020208,,,,
de:08417:30523,Tailfingen Langenwandschule,48.253666,8.997301,,,,
de:08417:30524,Tailfingen Neuweiler Rad,48.262063,9.053985,,,,
de:08417:30525,Tailfingen Neuweiler Straße,48.255478,9.025616,,,,
de:08417:30526,Tailfingen Ochsen,48.253809,9.016004,,,,
de:08417:30526:0:0,Tailfingen Ochsen,48.253809,9.016004,,,,
de:08417:30527,Tailfingen Prof.-Hahn-Straße,48.256776,9.024907,,,,
de:08417:30529,Tailfingen Roßbergstraße,48.263653,9.019597,,,,
de:08417:30530,Tailfingen Schiff,48.257978,9.015573,,,,
de:08417:30531,Tailfingen Rudolf-Blickle-Str.,48.257464,9.030575,,,,
de:08417:30532,Tailfingen Sedanstraße,48.257685,9.014818,,,,
de:08417:30533,Tailfingen Landessportschule,48.251279,8.999547,,,,
de:08417:30534,Tailfingen Stiegel Hochhaus,48.260526,9.000922,,,,
de:08417:30535,Tailfingen Teckweg,48.261632,9.020433,,,,
de:08417:30536:0:1,Tailfingen Tulpenstraße,48.252703,8.993457,,,,
de:08417:30536:0:2,Tailfingen Tulpenstraße,48.252434,8.993582,,,,
de:08417:30537,Tailfingen Rathaus,48.255293,9.013821,,,,
de:08417:30538,Tailfingen Unter Nank,48.263378,9.017962,,,,
de:08417:30540,Tailfingen Zitterhofstraße,48.261076,8.997544,,,,
de:08417:30541,Tailfingen Zollernalbhalle,48.246165,9.022176,,,,
de:08417:30542,Tailfingen Heutalstraße,48.254790,9.010605,,,,
de:08417:30543,Thanheim Härlestraße,48.303967,8.938291,,,,
de:08417:30544,Thanheim Kirche,48.301984,8.934913,,,,
de:08417:30545,Thanheim Hornstraße,48.299432,8.936737,,,,
de:08417:30550,Trillfingen Firma Sidler,48.382752,8.812320,,,,
de:08417:30551,Trillfingen Karlstal,48.378474,8.797390,,,,
de:08417:30552:0:1,Trillfingen Kirche,48.384381,8.807658,,,,
de:08417:30554,Trillfingen Kreisstraße,48.382657,8.808511,,,,
de:08417:30556:0:1,Trillfingen Seehof,48.372245,8.819624,,,,
de:08417:30556:0:2,Trillfingen Seehof,48.372197,8.819471,,,,
de:08417:30560,Truchtelfingen Adler,48.236503,9.027476,,,,
de:08417:30563,Truchtelfingen Fr.-Krupp-Str.,48.231716,9.026254,,,,
de:08417:30564,Truchtelfingen Quellenstraße,48.242198,9.026470,,,,
de:08417:30565,Truchtelfingen Rathausplatz,48.239279,9.027431,,,,
de:08417:30566,Weildorf Adler,48.370818,8.777043,,,,
de:08417:30569:0:1,Weilen Abzweigung,48.191566,8.759275,,,,
de:08417:30569:0:2,Weilen Abzweigung,48.191566,8.759275,,,,
de:08417:30570:0:1,Weilen Rathaus,48.189219,8.766452,,,,
de:08417:30570:0:2,Weilen Rathaus,48.189219,8.766452,,,,
de:08417:30571,Weilheim Rathaus,48.349808,8.913309,,,,
de:08417:30582,Wessingen Eisenbahnbrücke,48.328950,8.941166,,,,
de:08417:30582:0:1,Wessingen Eisenbahnbrücke,48.328986,8.941112,,,,
de:08417:30582:0:2,Wessingen Eisenbahnbrücke,48.328933,8.941273,,,,
de:08417:30583,Wessingen Obere Halde,48.329637,8.935434,,,,
de:08417:30584,Wessingen Rathaus,48.327869,8.937563,,,,
de:08417:30584:0:1,Wessingen Rathaus,48.327983,8.937348,,,,
de:08417:30584:0:2,Wessingen Rathaus,48.327893,8.937348,,,,
de:08417:30586:0:1,Winterlingen Bitzer Straße,48.180049,9.118080,,,,
de:08417:30586:0:2,Winterlingen Bitzer Straße,48.179995,9.118179,,,,
de:08417:30587:0:1,Winterlingen Ideal EKZ,48.180121,9.109141,,,,
de:08417:30587:0:2,Winterlingen Ideal EKZ,48.180019,9.109636,,,,
de:08417:30588:0:1,Winterlingen Fachbergsiedl.,48.190476,9.113570,,,,
de:08417:30588:0:2,Winterlingen Fachbergsiedl.,48.190458,9.113840,,,,
de:08417:30589:0:1,Winterlingen Hauptschule,48.178809,9.115636,,,,
de:08417:30589:0:2,Winterlingen Hauptschule,48.178917,9.115933,,,,
de:08417:30590:0:1,Winterlingen Ebinger Str.,48.179438,9.116175,,,,
de:08417:30590:0:2,Winterlingen Ebinger Str.,48.179049,9.116894,,,,
de:08417:30591:0:1,Winterlingen Rathaus,48.177964,9.117388,,,,
de:08417:30591:0:2,Winterlingen Rathaus,48.177952,9.117523,,,,
de:08417:30592:0:1,Winterlingen Sigmaringer Str.,48.174256,9.116696,,,,
de:08417:30592:0:2,Winterlingen Sigmaringer Str.,48.174340,9.116804,,,,
de:08417:30593:0:1,Winterlingen Charlottenstr.,48.183128,9.114028,,,,
de:08417:30593:0:2,Winterlingen Charlottenstr.,48.183128,9.114136,,,,
de:08417:30594:0:1,Winterlingen Realschule,48.187350,9.117262,,,,
de:08417:30594:0:2,Winterlingen Realschule,48.186973,9.117370,,,,
de:08417:30595:0:1,Harthausen Park,48.197441,9.160453,,,,
de:08417:30595:0:2,Harthausen Park,48.197441,9.160453,,,,
de:08417:30596,Zimmern Am Zollerberg,48.321245,8.946376,,,,
de:08417:30597,Zimmern In der Ganswies,48.323031,8.945010,,,,
de:08417:30599,Frommern Dettenhalde,48.252619,8.869076,,,,
de:08417:30599:0:1,Frommern Dettenhalde,48.252738,8.869076,,,,
de:08417:30601,Bad Imnau Quellenstr.,48.402985,8.774932,,,,
de:08417:30602,Haigerloch Unterstadt/Abzw.Bf,48.369010,8.802439,,,,
de:08417:30603:0:1,Melchingen Heintal,48.362785,9.146278,,,,
de:08417:30603:0:2,Melchingen Heintal,48.362738,9.146458,,,,
de:08417:30604,Ringingen Neuer Weg,48.325259,9.098541,,,,
de:08417:30605:0:1,Salmendingen Ackertalweg,48.359055,9.120317,,,,
de:08417:30605:0:2,Salmendingen Ackertalweg,48.359007,9.120415,,,,
de:08417:30606,Hechingen Bahnhofstr.,48.357551,8.968995,,,,
de:08417:30606:0:1,Hechingen Bahnhofstr.,48.357694,8.969121,,,,
de:08417:30606:0:2,Hechingen Bahnhofstr.,48.357682,8.969292,,,,
de:08417:30607,Rangendingen Trigema,48.379256,8.902421,,,,
de:08417:30608,Rangendingen Rosenrain,48.376839,8.884635,,,,
de:08417:30609:2:1,Burladingen West,48.292195,9.099260,,,,
de:08417:30610:2:1,Hausen i. K. Bahnhof,48.301948,9.067981,,,,
de:08417:30611:2:1,Killer Bhf.,48.316365,9.060327,,,,
de:08417:30612:1,Schlatt Bahnhof,48.343963,9.024951,,,,
de:08417:30612:2:1,Schlatt Bahnhof,48.343730,9.024826,,,,
de:08417:30613,Starzeln Rathaus,48.305999,9.063507,,,,
de:08417:30614:0:1,Rosenfeld Fischermühle,48.299791,8.745369,,,,
de:08417:30614:0:2,Rosenfeld Fischermühle,48.298822,8.746824,,,,
de:08417:30616,Hechingen Stadion,48.362158,8.961414,,,,
de:08417:30616:0:1,Hechingen Stadion,48.362194,8.961360,,,,
de:08417:30616:0:2,Hechingen Stadion,48.362212,8.961450,,,,
de:08417:30617,Hechingen Hallen-Freibad,48.360642,8.958458,,,,
de:08417:30620,Killer Hofstättstr.,48.315684,9.061450,,,,
de:08417:30621,Jungingen Unterführung,48.327141,9.041112,,,,
de:08417:30658,Heselwangen Steigle,48.274387,8.880466,,,,
de:08417:30659,Heselwangen Streichener Str.,48.276306,8.885722,,,,
de:08417:30660,Heselwangen Zentrum Neige,48.272055,8.877942,,,,
de:08417:30675,Hechingen Burg Hohenzollern,48.325630,8.960192,,,,
de:08417:30701,Truchtelfingen J.-Brahms-Str.,48.237645,9.024305,,,,
de:08417:30702:0:1,Truchtelfingen H.-Sachs-Str.,48.242826,9.009069,,,,
de:08417:30702:0:2,Truchtelfingen H.-Sachs-Str.,48.242737,9.009276,,,,
de:08417:30703:0:0,Truchtelfingen A.-Stifter-Str.,48.241899,9.007057,,,,
de:08417:30704,Truchtelfingen Heilig Brünnle,48.242414,9.013174,,,,
de:08417:30706,Truchtelfingen Scheffelstraße,48.240643,9.019319,,,,
de:08417:30749:0:1,Lautlingen Auf Steingen,48.215347,8.953419,,,,
de:08417:30749:0:2,Lautlingen Auf Steingen,48.215239,8.953769,,,,
de:08417:30750:0:1,Lautlingen Kirche,48.216023,8.960264,,,,
de:08417:30750:0:2,Lautlingen Kirche,48.215988,8.960075,,,,
de:08417:30751:0:1,Engstlatt Grund,48.305886,8.877241,,,,
de:08417:30751:0:2,Engstlatt Grund,48.305653,8.877241,,,,
de:08417:30752:2:1,Engstlatt Bahnhof,48.297316,8.875669,,,,
de:08417:30756,Rosenfeld Sporthalle,48.284801,8.715922,,,,
de:08417:30800,Schömberg Untere Säge,48.203967,8.774645,,,,
de:08417:30808,Hechingen Stockoch 2,48.341814,8.952655,,,,
de:08417:30809,Hechingen Stockoch 3,48.343647,8.950212,,,,
de:08417:30810,Haigerloch Freibad,48.368992,8.794507,,,,
de:08417:30811,Bisingen Steinhofener Str.,48.312123,8.915869,,,,
de:08417:30811:0:1,Bisingen Steinhofener Str.,48.312087,8.915851,,,,
de:08417:30812,Bisingen Steinhofen Ortsmitte,48.315069,8.906904,,,,
de:08417:30813,Bisingen Hechinger Str.,48.319262,8.911970,,,,
de:08417:30814,Bisingen Industriegebiet Nord,48.323145,8.906625,,,,
de:08417:30815:0:1,Weilstetten Autohaus Merz,48.242599,8.860371,,,,
de:08417:30815:0:2,Weilstetten Autohaus Merz,48.242539,8.860560,,,,
de:08417:30816,Bisingen Hinter Stöck,48.318175,8.913767,,,,
de:08417:30816:0:1,Bisingen Hinter Stöck,48.318103,8.913794,,,,
de:08417:30816:0:2,Bisingen Hinter Stöck,48.318426,8.913686,,,,
de:08417:30817,Bisingen Banater Weg,48.308461,8.925526,,,,
de:08417:30818,Bisingen Hundsrückenweg,48.310486,8.922759,,,,
de:08417:30819,Bisingen Sudetenstraße,48.306370,8.927592,,,,
de:08417:30833:0:1,Bisingen Hinter dem Weiler,48.305431,8.923011,,,,
de:08417:30833:0:2,Bisingen Hinter dem Weiler,48.305730,8.923011,,,,
de:08417:30840:0:0,Weilstetten Rote Länder 1,48.240727,8.845504,,,,
de:08417:30841:0:0,Weilstetten Rote Länder 2,48.241038,8.848720,,,,
de:08417:30842:0:1,Weilstetten Rottweiler Strasse,48.240715,8.848307,,,,
de:08417:30885,Starzeln B32/Höfle,48.306662,9.064980,,,,
de:08417:30886,Hausen i.K. B32/Bahnhof,48.300328,9.068304,,,,
de:08417:30887,Burladingen Josef-Mayer-Str.,48.290599,9.101281,,,,
de:08417:30888,Burladingen Rathaus,48.289021,9.113579,,,,
de:08417:30895:0:1,Schömberg Traube,48.211259,8.758080,,,,
de:08417:30895:0:2,Schömberg Traube,48.211259,8.758080,,,,
de:08417:30898,Boll Festhalle,48.333000,8.985587,,,,
de:08417:30900,Margrethausen Ortsmitte,48.229328,8.968214,,,,
de:08417:30901,Grosself. Rangendinger Str.,48.335472,8.883197,,,,
de:08417:30902,Grosselfingen Rathaus,48.331399,8.888156,,,,
de:08417:30903,Margrethausen Nord,48.232769,8.968825,,,,
de:08417:30904,Grosselfingen Aussiedlerhöfe,48.347139,8.886683,,,,
de:08417:30911,Lautlingen E. Gemeindehaus,48.217490,8.961890,,,,
de:08417:30912,Lautlingen E. Blaikenstr.,48.219681,8.965393,,,,
de:08417:30913,Lautlingen E. Kornblumenstr.,48.220405,8.967513,,,,
de:08417:30914,Lautlingen Schule,48.216311,8.962267,,,,
de:08417:30960,Frommern Hindenburgplatz,48.250800,8.875175,,,,
de:08417:30960:0:2,Frommern Hindenburgplatz,48.250657,8.874816,,,,
de:08417:30963:0:N,Stein Röm. Ausgrabungen,48.372453,8.937348,,,,
de:08417:30963:0:S,Stein Röm. Ausgrabungen,48.372447,8.937563,,,,
de:08417:31001:0:1,Dotternhausen Schloss,48.229759,8.793941,,,,
de:08417:31001:0:2,Dotternhausen Schloss,48.229759,8.793941,,,,
de:08417:32107:1:Aus,Hechingen Bf/ZOB,48.359502,8.968061,,de:08417:32107_Parent,,
de:08417:32107:1:Ein,Hechingen Bf/ZOB,48.359526,8.968061,,de:08417:32107_Parent,,
de:08417:32107:1:H1,Hechingen Bf/ZOB Bstg H1,48.359485,8.967998,,de:08417:32107_Parent,,Bstg H1
de:08417:32107:1:H2,Hechingen Bf/ZOB Bstg H2,48.359538,8.967944,,de:08417:32107_Parent,,Bstg H2
de:08417:32107:1:H3,Hechingen Bf/ZOB Bstg H3,48.359580,8.967890,,de:08417:32107_Parent,,Bstg H3
de:08417:32107:1:H4,Hechingen Bf/ZOB Bstg H4,48.359628,8.967837,,de:08417:32107_Parent,,Bstg H4
de:08417:32107:2:1,Hechingen Bf/ZOB,48.359526,8.968645,,de:08417:32107_Parent,,
de:08417:32107:3:2,Hechingen Bf/ZOB,48.359580,8.968780,,de:08417:32107_Parent,,
de:08417:32107:3:3,Hechingen Bf/ZOB,48.359634,8.968834,,de:08417:32107_Parent,,
de:08417:32107_Parent,Hechingen Bf/ZOB,48.359562,8.968304,1,,,
de:08417:32109:1:1,Balingen Bahnhof/Busbf Bstg 1,48.278954,8.850561,,de:08417:32109_Parent,,Bstg 1
de:08417:32109:1:10,Balingen Bahnhof/Busbf Bstg 10,48.279325,8.850840,,de:08417:32109_Parent,,Bstg 10
de:08417:32109:1:11,Balingen Bahnhof/Busbf Bstg 11,48.279026,8.850813,,de:08417:32109_Parent,,Bstg 11
de:08417:32109:1:12,Balingen Bahnhof/Busbf Bstg 12,48.278912,8.850831,,de:08417:32109_Parent,,Bstg 12
de:08417:32109:1:13,Balingen Bahnhof/Busbf,48.279283,8.850696,,de:08417:32109_Parent,,
de:08417:32109:1:2,Balingen Bahnhof/Busbf Bstg 2,48.279164,8.850588,,de:08417:32109_Parent,,Bstg 2
de:08417:32109:1:3,Balingen Bahnhof/Busbf Bstg 3,48.279301,8.850570,,de:08417:32109_Parent,,Bstg 3
de:08417:32109:1:4,Balingen Bahnhof/Busbf Bstg 4,48.279480,8.850570,,de:08417:32109_Parent,,Bstg 4
de:08417:32109:1:5,Balingen Bahnhof/Busbf Bstg 5,48.279684,8.850588,,de:08417:32109_Parent,,Bstg 5
de:08417:32109:1:9,Balingen Bahnhof/Busbf Bstg 9,48.279498,8.850840,,de:08417:32109_Parent,,Bstg 9
de:08417:32109:2:1,Balingen Bahnhof/Busbf,48.278255,8.850319,,de:08417:32109_Parent,,
de:08417:32109:4:2,Balingen Bahnhof/Busbf,48.277950,8.850238,,de:08417:32109_Parent,,
de:08417:32109:4:3,Balingen Bahnhof/Busbf,48.277884,8.850103,,de:08417:32109_Parent,,
de:08417:32109_Parent,Balingen Bahnhof/Busbf,48.279283,8.850696,1,,,
de:08417:32110:2:1,Ebingen Bahnhof,48.210235,9.027530,,,,
de:08417:32110:3:2,Ebingen Bahnhof,48.210223,9.027009,,,,
de:08417:32113:2:1,Balingen Süd,48.268832,8.846357,,,,
de:08417:32115:1:1,Laufen Bahnhof,48.222709,8.917684,,,,
de:08417:32115:2:1,Laufen Bahnhof,48.222553,8.917962,,,,
de:08417:32116:2:1,Albstadt-Lautlingen,48.213611,8.954631,,,,
de:08417:32117:1:1,Straßberg Bahnhof,48.179516,9.087735,,,,
de:08417:32117:1:2,Straßberg Bahnhof,48.179516,9.087735,,,,
de:08417:32117:2:1,Straßberg Bahnhof,48.178707,9.087726,,,,
de:08417:32150,Onstmettingen Stocken,48.294125,8.999125,,,,
de:08417:32151,Onstmettingen Hahnstraße,48.278817,9.007605,,,,
de:08417:32200:1,Frommern Bahnhof,48.244322,8.872516,,,,
de:08417:32200:1:1,Frommern Bahnhof,48.244113,8.872013,,,,
de:08417:32200:2:1,Frommern Bahnhof,48.243784,8.872552,,,,
de:08417:32201,Frommern Rosengarten / Bhf,48.244190,8.872732,,,,
de:08417:32300:0:1,Schömberg Fa. Lindner,48.208679,8.754540,,,,
de:08417:32300:0:2,Schömberg Fa. Lindner,48.208679,8.754540,,,,
de:08417:32301:0:1,Binsdorf Erlaheimer Straße,48.301499,8.768491,,,,
de:08417:32302:0:1,Heiligenzimmern Fabrikle,48.319943,8.726845,,,,
de:08417:32302:0:2,Heiligenzimmern Fabrikle Bstg 2,48.319973,8.727061,,,,Bstg 2
de:08417:32303:0:1,Rosenfeld Schönbühl,48.286702,8.732900,,,,
de:08417:32303:0:2,Rosenfeld Schönbühl,48.286738,8.733008,,,,
de:08417:32305:0:1,Balingen Albrechtstraße,48.283426,8.850535,,,,
de:08417:32305:0:2,Balingen Albrechtstraße,48.283922,8.850705,,,,
de:08417:32306:0:1,Balingen Traube,48.281435,8.846393,,,,
de:08417:32306:0:2,Balingen Traube Bstg 2,48.281292,8.846510,,,,Bstg 2
de:08417:32307:0:1,Balingen Schmiden Brücke,48.291752,8.849933,,,,
de:08417:32307:0:2,Balingen Schmiden Brücke,48.291872,8.850067,,,,
de:08417:32308:0:1,Engstlatt Schweizerstraße,48.298296,8.871789,,,,
de:08417:32308:0:2,Engstlatt Schweizerstraße,48.298171,8.871735,,,,
de:08417:32309:0:1,Engstlatt Post,48.299761,8.876541,,,,
de:08417:32310:0:1,Straßberg Kindergarten,48.181858,9.088876,,,,
de:08417:32310:0:2,Straßberg Kindergarten,48.181822,9.089010,,,,
de:08417:32311:0:1,Harthausen Ahornweg,48.195902,9.154785,,,,
de:08417:32311:0:2,Harthausen Ahornweg,48.195902,9.154785,,,,
de:08417:32312:0:1,Kaiseringen Schule,48.160326,9.100266,,,,
de:08417:32313:0:0,Ebingen Tropicana,48.202536,9.046807,,,,
de:08417:32314,Margrethausen Süd,48.226575,8.968376,,,,
de:08417:32317,Binsdorf Schule,48.306746,8.760416,,,,
de:08417:33080:0:1,Owingen Rathaus,48.335818,8.829137,,,,
de:08417:33080:0:2,Owingen Rathaus,48.335896,8.829128,,,,
de:08417:33081:0:1,Owingen Jägerstüble,48.338159,8.827313,,,,
de:08417:33081:0:2,Owingen Jägerstüble,48.338189,8.827376,,,,
de:08417:33088:0:1,Haigerloch Hechinger Str.,48.367214,8.807442,,,,
de:08417:33088:0:2,Haigerloch Hechinger Str.,48.367142,8.807532,,,,
de:08417:33089:1,Haigerloch Bahnhof,48.370204,8.800678,,,,
de:08417:33089:2:1,Haigerloch Bahnhof,48.370257,8.800777,,,,
de:08417:33090,Haigerloch Oberstadt,48.366121,8.800813,,,,
